id,type,label,aliases,source_ids
icd:10:K269,disease,"Duodenal ulcer, unspecified as acute or chronic, without hemorrhage or perforation",,
icd:10:K270,disease,"Acute peptic ulcer, site unspecified, with hemorrhage",,
icd:10:K274,disease,"Chronic or unspecified peptic ulcer, site unspecified, with hemorrhage",,
icd:10:K279,disease,"Peptic ulcer, site unspecified, unspecified as acute or chronic, without hemorrhage or perforation",,
icd:10:K280,disease,Acute gastrojejunal ulcer with hemorrhage,,
icd:10:K281,disease,Acute gastrojejunal ulcer with perforation,,
icd:10:K284,disease,Chronic or unspecified gastrojejunal ulcer with hemorrhage,,
icd:10:K285,disease,Chronic or unspecified gastrojejunal ulcer with perforation,,
icd:10:K287,disease,Chronic gastrojejunal ulcer without hemorrhage or perforation,,
icd:10:K289,disease,"Gastrojejunal ulcer, unspecified as acute or chronic, without hemorrhage or perforation",,
icd:10:K2900,disease,Acute gastritis without bleeding,,
icd:10:K2901,disease,Acute gastritis with bleeding,,
icd:10:K2920,disease,Alcoholic gastritis without bleeding,,
icd:10:K2921,disease,Alcoholic gastritis with bleeding,,
icd:10:K2941,disease,Chronic atrophic gastritis with bleeding,,
icd:10:K2950,disease,Unspecified chronic gastritis without bleeding,,
icd:10:K2951,disease,Unspecified chronic gastritis with bleeding,,
icd:10:K2960,disease,Other gastritis without bleeding,,
icd:10:K2961,disease,Other gastritis with bleeding,,
icd:10:K2970,disease,"Gastritis, unspecified, without bleeding",,
icd:10:K2971,disease,"Gastritis, unspecified, with bleeding",,
icd:10:K2980,disease,Duodenitis without bleeding,,
icd:10:K2981,disease,Duodenitis with bleeding,,
icd:10:K2990,disease,"Gastroduodenitis, unspecified, without bleeding",,
icd:10:K30,disease,Functional dyspepsia,,
icd:10:K311,disease,Adult hypertrophic pyloric stenosis,,
icd:10:K313,disease,"Pylorospasm, not elsewhere classified",,
icd:10:K315,disease,Obstruction of duodenum,,
icd:10:K316,disease,Fistula of stomach and duodenum,,
icd:10:K317,disease,Polyp of stomach and duodenum,,
icd:10:K31811,disease,Angiodysplasia of stomach and duodenum with bleeding,,
icd:10:K31819,disease,Angiodysplasia of stomach and duodenum without bleeding,,
icd:10:K3182,disease,Dieulafoy lesion (hemorrhagic) of stomach and duodenum,,
icd:10:K3184,disease,Gastroparesis,,
icd:10:K3189,disease,Other diseases of stomach and duodenum,,
icd:10:K319,disease,"Disease of stomach and duodenum, unspecified",,
icd:10:K352,disease,Acute appendicitis with generalized peritonitis,,
icd:10:K353,disease,Acute appendicitis with localized peritonitis,,
icd:10:K3530,disease,"Acute appendicitis with localized peritonitis, without perforation or gangrene",,
icd:10:K3532,disease,"Acute appendicitis with perforation, localized peritonitis, and gangrene, without abscess",,
icd:10:K3533,disease,"Acute appendicitis with perforation, localized peritonitis, and gangrene, with abscess",,
icd:10:K3580,disease,Unspecified acute appendicitis,,
icd:10:K3589,disease,Other acute appendicitis,,
icd:10:K35890,disease,Other acute appendicitis without perforation or gangrene,,
icd:10:K35891,disease,"Other acute appendicitis without perforation, with gangrene",,
icd:10:K36,disease,Other appendicitis,,
icd:10:K37,disease,Unspecified appendicitis,,
icd:10:K380,disease,Hyperplasia of appendix,,
icd:10:K381,disease,Appendicular concretions,,
icd:10:K388,disease,Other specified diseases of appendix,,
icd:10:K389,disease,"Disease of appendix, unspecified",,
icd:10:K4000,disease,"Bilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent",,
icd:10:K4001,disease,"Bilateral inguinal hernia, with obstruction, without gangrene, recurrent",,
icd:10:K4020,disease,"Bilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent",,
icd:10:K4021,disease,"Bilateral inguinal hernia, without obstruction or gangrene, recurrent",,
icd:10:K4030,disease,"Unilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent",,
icd:10:K4031,disease,"Unilateral inguinal hernia, with obstruction, without gangrene, recurrent",,
icd:10:K4090,disease,"Unilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent",,
icd:10:K4091,disease,"Unilateral inguinal hernia, without obstruction or gangrene, recurrent",,
icd:10:K4130,disease,"Unilateral femoral hernia, with obstruction, without gangrene, not specified as recurrent",,
icd:10:K420,disease,"Umbilical hernia with obstruction, without gangrene",,
icd:10:K421,disease,Umbilical hernia with gangrene,,
icd:10:K429,disease,Umbilical hernia without obstruction or gangrene,,
icd:10:K430,disease,"Incisional hernia with obstruction, without gangrene",,
icd:10:K431,disease,Incisional hernia with gangrene,,
icd:10:K432,disease,Incisional hernia without obstruction or gangrene,,
icd:10:K433,disease,"Parastomal hernia with obstruction, without gangrene",,
icd:10:K435,disease,Parastomal hernia without obstruction or gangrene,,
icd:10:K436,disease,"Other and unspecified ventral hernia with obstruction, without gangrene",,
icd:10:K439,disease,Ventral hernia without obstruction or gangrene,,
icd:10:K440,disease,"Diaphragmatic hernia with obstruction, without gangrene",,
icd:10:K449,disease,Diaphragmatic hernia without obstruction or gangrene,,
icd:10:K450,disease,"Other specified abdominal hernia with obstruction, without gangrene",,
icd:10:K458,disease,Other specified abdominal hernia without obstruction or gangrene,,
icd:10:K460,disease,"Unspecified abdominal hernia with obstruction, without gangrene",,
icd:10:K461,disease,Unspecified abdominal hernia with gangrene,,
icd:10:K469,disease,Unspecified abdominal hernia without obstruction or gangrene,,
icd:10:K5000,disease,Crohn's disease of small intestine without complications,,
icd:10:K50012,disease,Crohn's disease of small intestine with intestinal obstruction,,
icd:10:K50013,disease,Crohn's disease of small intestine with fistula,,
icd:10:K50014,disease,Crohn's disease of small intestine with abscess,,
icd:10:K50018,disease,Crohn's disease of small intestine with other complication,,
icd:10:K5010,disease,Crohn's disease of large intestine without complications,,
icd:10:K50111,disease,Crohn's disease of large intestine with rectal bleeding,,
icd:10:K50113,disease,Crohn's disease of large intestine with fistula,,
icd:10:K50114,disease,Crohn's disease of large intestine with abscess,,
icd:10:K50118,disease,Crohn's disease of large intestine with other complication,,
icd:10:K5080,disease,Crohn's disease of both small and large intestine without complications,,
icd:10:K50811,disease,Crohn's disease of both small and large intestine with rectal bleeding,,
icd:10:K50812,disease,Crohn's disease of both small and large intestine with intestinal obstruction,,
icd:10:K50813,disease,Crohn's disease of both small and large intestine with fistula,,
icd:10:K50814,disease,Crohn's disease of both small and large intestine with abscess,,
icd:10:K5090,disease,"Crohn's disease, unspecified, without complications",,
icd:10:K50911,disease,"Crohn's disease, unspecified, with rectal bleeding",,
icd:10:K50912,disease,"Crohn's disease, unspecified, with intestinal obstruction",,
icd:10:K50913,disease,"Crohn's disease, unspecified, with fistula",,
icd:10:K50914,disease,"Crohn's disease, unspecified, with abscess",,
icd:10:K50918,disease,"Crohn's disease, unspecified, with other complication",,
icd:10:K5100,disease,Ulcerative (chronic) pancolitis without complications,,
icd:10:K51011,disease,Ulcerative (chronic) pancolitis with rectal bleeding,,
icd:10:K51013,disease,Ulcerative (chronic) pancolitis with fistula,,
icd:10:K51018,disease,Ulcerative (chronic) pancolitis with other complication,,
icd:10:K5120,disease,Ulcerative (chronic) proctitis without complications,,
icd:10:K51213,disease,Ulcerative (chronic) proctitis with fistula,,
icd:10:K5130,disease,Ulcerative (chronic) rectosigmoiditis without complications,,
icd:10:K51311,disease,Ulcerative (chronic) rectosigmoiditis with rectal bleeding,,
icd:10:K51318,disease,Ulcerative (chronic) rectosigmoiditis with other complication,,
icd:10:K51411,disease,Inflammatory polyps of colon with rectal bleeding,,
icd:10:K51511,disease,Left sided colitis with rectal bleeding,,
icd:10:K5180,disease,Other ulcerative colitis without complications,,
icd:10:K51811,disease,Other ulcerative colitis with rectal bleeding,,
icd:10:K51812,disease,Other ulcerative colitis with intestinal obstruction,,
icd:10:K51813,disease,Other ulcerative colitis with fistula,,
icd:10:K51814,disease,Other ulcerative colitis with abscess,,
icd:10:K5190,disease,"Ulcerative colitis, unspecified, without complications",,
icd:10:K51911,disease,"Ulcerative colitis, unspecified with rectal bleeding",,
icd:10:K51912,disease,"Ulcerative colitis, unspecified with intestinal obstruction",,
icd:10:K51914,disease,"Ulcerative colitis, unspecified with abscess",,
icd:10:K520,disease,Gastroenteritis and colitis due to radiation,,
icd:10:K521,disease,Toxic gastroenteritis and colitis,,
icd:10:K5229,disease,Other allergic and dietetic gastroenteritis and colitis,,
icd:10:K5281,disease,Eosinophilic gastritis or gastroenteritis,,
icd:10:K5282,disease,Eosinophilic colitis,,
icd:10:K52831,disease,Collagenous colitis,,
icd:10:K52832,disease,Lymphocytic colitis,,
icd:10:K52839,disease,"Microscopic colitis, unspecified",,
icd:10:K5289,disease,Other specified noninfective gastroenteritis and colitis,,
icd:10:K529,disease,"Noninfective gastroenteritis and colitis, unspecified",,
icd:10:K550,disease,Acute vascular disorders of intestine,,
icd:10:K55012,disease,Diffuse acute (reversible) ischemia of small intestine,,
icd:10:K55019,disease,"Acute (reversible) ischemia of small intestine, extent unspecified",,
icd:10:K55021,disease,Focal (segmental) acute infarction of small intestine,,
icd:10:K55029,disease,"Acute infarction of small intestine, extent unspecified",,
icd:10:K55031,disease,Focal (segmental) acute (reversible) ischemia of large intestine,,
icd:10:K55032,disease,Diffuse acute (reversible) ischemia of large intestine,,
icd:10:K55039,disease,"Acute (reversible) ischemia of large intestine, extent unspecified",,
icd:10:K55041,disease,Focal (segmental) acute infarction of large intestine,,
icd:10:K55051,disease,"Focal (segmental) acute (reversible) ischemia of intestine, part unspecified",,
icd:10:K55059,disease,"Acute (reversible) ischemia of intestine, part and extent unspecified",,
icd:10:K55069,disease,"Acute infarction of intestine, part and extent unspecified",,
icd:10:K551,disease,Chronic vascular disorders of intestine,,
icd:10:K5520,disease,Angiodysplasia of colon without hemorrhage,,
icd:10:K5521,disease,Angiodysplasia of colon with hemorrhage,,
icd:10:K558,disease,Other vascular disorders of intestine,,
icd:10:K559,disease,"Vascular disorder of intestine, unspecified",,
icd:10:K560,disease,Paralytic ileus,,
icd:10:K561,disease,Intussusception,,
icd:10:K562,disease,Volvulus,,
icd:10:K563,disease,Gallstone ileus,,
icd:10:K5641,disease,Fecal impaction,,
icd:10:K565,disease,Intestinal adhesions [bands] with obstruction (postinfection),,
icd:10:K5650,disease,"Intestinal adhesions [bands], unspecified as to partial versus complete obstruction",,
icd:10:K5651,disease,"Intestinal adhesions [bands], with partial obstruction",,
icd:10:K5652,disease,Intestinal adhesions [bands] with complete obstruction,,
icd:10:K5660,disease,Unspecified intestinal obstruction,,
icd:10:K56600,disease,"Partial intestinal obstruction, unspecified as to cause",,
icd:10:K56601,disease,"Complete intestinal obstruction, unspecified as to cause",,
icd:10:K56609,disease,"Unspecified intestinal obstruction, unspecified as to partial versus complete obstruction",,
icd:10:K5669,disease,Other intestinal obstruction,,
icd:10:K56690,disease,Other partial intestinal obstruction,,
icd:10:K56691,disease,Other complete intestinal obstruction,,
icd:10:K56699,disease,Other intestinal obstruction unspecified as to partial versus complete obstruction,,
icd:10:K567,disease,"Ileus, unspecified",,
icd:10:K5700,disease,Diverticulitis of small intestine with perforation and abscess without bleeding,,
icd:10:K5701,disease,Diverticulitis of small intestine with perforation and abscess with bleeding,,
icd:10:K5710,disease,Diverticulosis of small intestine without perforation or abscess without bleeding,,
icd:10:K5711,disease,Diverticulosis of small intestine without perforation or abscess with bleeding,,
icd:10:K5712,disease,Diverticulitis of small intestine without perforation or abscess without bleeding,,
icd:10:K5713,disease,Diverticulitis of small intestine without perforation or abscess with bleeding,,
icd:10:K5720,disease,Diverticulitis of large intestine with perforation and abscess without bleeding,,
icd:10:K5721,disease,Diverticulitis of large intestine with perforation and abscess with bleeding,,
icd:10:K5730,disease,Diverticulosis of large intestine without perforation or abscess without bleeding,,
icd:10:K5731,disease,Diverticulosis of large intestine without perforation or abscess with bleeding,,
icd:10:K5732,disease,Diverticulitis of large intestine without perforation or abscess without bleeding,,
icd:10:K5733,disease,Diverticulitis of large intestine without perforation or abscess with bleeding,,
icd:10:K5740,disease,Diverticulitis of both small and large intestine with perforation and abscess without bleeding,,
icd:10:K5751,disease,Diverticulosis of both small and large intestine without perforation or abscess with bleeding,,
icd:10:K5780,disease,"Diverticulitis of intestine, part unspecified, with perforation and abscess without bleeding",,
icd:10:K5790,disease,"Diverticulosis of intestine, part unspecified, without perforation or abscess without bleeding",,
icd:10:K5791,disease,"Diverticulosis of intestine, part unspecified, without perforation or abscess with bleeding",,
icd:10:K5792,disease,"Diverticulitis of intestine, part unspecified, without perforation or abscess without bleeding",,
icd:10:K5793,disease,"Diverticulitis of intestine, part unspecified, without perforation or abscess with bleeding",,
icd:10:K580,disease,Irritable bowel syndrome with diarrhea,,
