disease_name,disease_id,entity_id,drug_name,pmid_count,pmids
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Methylprednisolone,10,11150324 20191229 21262204 21276433 27334885 28279078 30255202 33100225 3555850 37899338
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Methylprednisolone,10,11150324 20191229 21262204 21276433 27334885 28279078 30255202 33100225 3555850 37899338
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Phenytoin,10,31875759 32016836 38497990 3922236 40669027 4970064 4989772 5276422 6773400 826858
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Valproic Acid,10,33782943 34740142 35059757 36338213 36828241 37223292 38165339 38497990 39931893 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Deferoxamine,10,10426179 22212011 22277065 24888999 25295007 31934321 36137990 5997620 6421046 6802413
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Carbamazepine,10,32016836 35330890 35765823 36768937 38497990 40669027 4626806 6410672 6877534 811075
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,apixaban,10,31673882 32481607 32489717 33171521 34349553 34570310 34604802 34621422 34963185 36811795
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Phenobarbital,10,3107992 32016836 34087566 34660772 352972 36095876 3684404 38497990 4970064 6773400
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Deferiprone,10,12373086 15564727 18537970 19236376 19558722 22277065 25295007 32585919 36137990 8005967
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Diazepam,10,12519562 2077582 24963627 34257782 3922236 4215043 6405440 6655546 8249270 9764299
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Fluoxetine,10,10220121 17284130 2644344 32074273 34158727 36900745 40349006 7649072 7954484 8195457
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Levetiracetam,10,33842137 34282989 37215413 37244219 38124707 38165339 38497990 40083742 40255845 40669027
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Carbamazepine,10,32028129 32035795 32969972 34918693 35430998 37769545 40669173 6715290 7155573 8991788
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Absence,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Reflex,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Generalized,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Idiopathic_Generalized,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Frontal_Lobe,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Drug_Resistant_Epilepsy,Fluorodeoxyglucose F18,10,32702626 33224093 33425950 34651211 35085166 35802989 36208546 36627641 37034164 37465642
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy,Levetiracetam,10,31678583 32152874 32933015 33248432 34615824 34717224 36098891 36979827 38031477 39273262
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Post_Traumatic,Levetiracetam,10,31678583 32152874 32933015 33248432 34615824 34717224 36098891 36979827 38031477 39273262
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Tonic_Clonic,Levetiracetam,10,31678583 32152874 32933015 33248432 34615824 34717224 36098891 36979827 38031477 39273262
Epilepsy,@DISEASE_Epilepsy,@DISEASE_Epilepsy_Temporal_Lobe,Levetiracetam,10,31678583 32152874 32933015 33248432 34615824 34717224 36098891 36979827 38031477 39273262
