dst,drug_label,src,weight_admissions,unique_patients,p_disease_given_drug,p_drug_given_disease
icd:9:193,omeprazole,drug:omeprazole,45,42,0.0006149557231879,0.10250569476082
icd:9:193,lisinopril,drug:lisinopril,39,37,0.0008005747716309,0.0888382687927107
icd:9:193,simvastatin,drug:simvastatin,33,31,0.0009453962069558,0.0751708428246013
icd:9:193,furosemide,drug:furosemide,20,19,0.0002884837295176,0.0455580865603644
icd:9:193,atenolol,drug:atenolol,20,17,0.0013152702880441,0.0455580865603644
icd:9:193,amlodipine,drug:amlodipine,15,14,0.0003617857745833,0.0341685649202733
icd:9:1963,lisinopril,drug:lisinopril,14,14,0.0002873858154572,0.2978723404255319
icd:9:1970,omeprazole,drug:omeprazole,45,40,0.0006149557231879,0.1347305389221557
icd:9:1970,furosemide,drug:furosemide,44,42,0.0006346642049388,0.1317365269461078
icd:9:1970,lisinopril,drug:lisinopril,39,38,0.0008005747716309,0.1167664670658682
icd:9:1970,levofloxacin,drug:levofloxacin,34,32,0.0023652173913043,0.1017964071856287
icd:9:1970,amlodipine,drug:amlodipine,26,25,0.0006270953426111,0.0778443113772455
icd:9:1970,atenolol,drug:atenolol,22,20,0.0014467973168486,0.0658682634730539
icd:9:1970,simvastatin,drug:simvastatin,16,16,0.000458373918524,0.0479041916167664
icd:9:1970,warfarin,drug:warfarin,14,14,0.0004845967462789,0.0419161676646706
icd:9:1972,furosemide,drug:furosemide,17,17,0.00024521117009,0.1478260869565217
icd:9:1972,levofloxacin,drug:levofloxacin,15,15,0.0010434782608695,0.1304347826086956
icd:9:1972,omeprazole,drug:omeprazole,10,9,0.000136656827375,0.0869565217391304
icd:9:1976,omeprazole,drug:omeprazole,29,26,0.0003963047993877,0.11284046692607
icd:9:1976,amlodipine,drug:amlodipine,15,13,0.0003617857745833,0.0583657587548638
icd:9:1976,furosemide,drug:furosemide,13,13,0.0001875144241864,0.0505836575875486
icd:9:1976,lisinopril,drug:lisinopril,11,11,0.0002258031407164,0.0428015564202334
icd:9:1976,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.0389105058365758
icd:9:1977,omeprazole,drug:omeprazole,42,41,0.0005739586749754,0.1433447098976109
icd:9:1977,furosemide,drug:furosemide,33,30,0.0004759981537041,0.1126279863481228
icd:9:1977,lisinopril,drug:lisinopril,19,19,0.0003900236066919,0.0648464163822525
icd:9:1977,levofloxacin,drug:levofloxacin,18,17,0.0012521739130434,0.0614334470989761
icd:9:1977,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.0341296928327645
icd:9:1983,omeprazole,drug:omeprazole,153,140,0.0020908494588389,0.1797884841363102
icd:9:1983,lisinopril,drug:lisinopril,95,83,0.0019501180334599,0.1116333725029377
icd:9:1983,simvastatin,drug:simvastatin,67,59,0.0019194407838194,0.0787309048178613
icd:9:1983,atenolol,drug:atenolol,52,49,0.0034197027489149,0.0611045828437132
icd:9:1983,amlodipine,drug:amlodipine,41,39,0.0009888811171944,0.0481786133960047
icd:9:1983,furosemide,drug:furosemide,35,33,0.0005048465266558,0.0411280846063454
icd:9:1983,warfarin,drug:warfarin,14,12,0.0004845967462789,0.0164512338425381
icd:9:1983,levofloxacin,drug:levofloxacin,14,14,0.0009739130434782,0.0164512338425381
icd:9:1984,omeprazole,drug:omeprazole,16,16,0.0002186509238001,0.1666666666666666
icd:9:1985,omeprazole,drug:omeprazole,71,66,0.0009702634743631,0.1543478260869565
icd:9:1985,lisinopril,drug:lisinopril,43,36,0.0008826850046187,0.0934782608695652
icd:9:1985,furosemide,drug:furosemide,39,36,0.0005625432725594,0.0847826086956521
icd:9:1985,amlodipine,drug:amlodipine,31,29,0.0007476906008055,0.067391304347826
icd:9:1985,simvastatin,drug:simvastatin,28,26,0.000802154357417,0.0608695652173913
icd:9:1985,atenolol,drug:atenolol,19,18,0.0012495067736419,0.0413043478260869
icd:9:1985,levofloxacin,drug:levofloxacin,13,13,0.0009043478260869,0.0282608695652173
icd:9:19889,omeprazole,drug:omeprazole,25,24,0.0003416420684377,0.1572327044025157
icd:9:19889,simvastatin,drug:simvastatin,19,18,0.0005443190282472,0.1194968553459119
icd:9:19889,furosemide,drug:furosemide,14,14,0.0002019386106623,0.0880503144654088
icd:9:19889,lisinopril,drug:lisinopril,12,12,0.0002463306989633,0.0754716981132075
icd:9:20050,omeprazole,drug:omeprazole,11,7,0.0001503225101126,0.34375
icd:9:20280,omeprazole,drug:omeprazole,56,51,0.0007652782333005,0.2066420664206642
icd:9:20280,furosemide,drug:furosemide,41,38,0.0005913916455111,0.1512915129151291
icd:9:20280,lisinopril,drug:lisinopril,26,23,0.0005337165144206,0.0959409594095941
icd:9:20280,simvastatin,drug:simvastatin,20,19,0.000572967398155,0.07380073800738
icd:9:20280,atenolol,drug:atenolol,16,15,0.0010522162304353,0.059040590405904
icd:9:20280,levofloxacin,drug:levofloxacin,14,14,0.0009739130434782,0.051660516605166
icd:9:20280,amlodipine,drug:amlodipine,13,12,0.0003135476713055,0.047970479704797
icd:9:20280,warfarin,drug:warfarin,10,10,0.0003461405330564,0.03690036900369
icd:9:20283,omeprazole,drug:omeprazole,10,9,0.000136656827375,0.2702702702702702
icd:9:20300,furosemide,drug:furosemide,136,123,0.00196168936072,0.4331210191082802
icd:9:20300,omeprazole,drug:omeprazole,74,57,0.0010112605225757,0.2356687898089172
icd:9:20300,simvastatin,drug:simvastatin,18,15,0.0005156706583395,0.0573248407643312
icd:9:20300,levofloxacin,drug:levofloxacin,17,16,0.0011826086956521,0.054140127388535
icd:9:20300,amlodipine,drug:amlodipine,14,13,0.0003376667229444,0.0445859872611464
icd:9:20300,lisinopril,drug:lisinopril,12,8,0.0002463306989633,0.0382165605095541
icd:9:20300,atenolol,drug:atenolol,11,7,0.0007233986584243,0.0350318471337579
icd:9:20400,furosemide,drug:furosemide,11,11,0.0001586660512347,0.1341463414634146
icd:9:20400,omeprazole,drug:omeprazole,10,9,0.000136656827375,0.1219512195121951
icd:9:20410,furosemide,drug:furosemide,17,15,0.00024521117009,0.25
icd:9:20410,omeprazole,drug:omeprazole,12,9,0.0001639881928501,0.1764705882352941
icd:9:20500,furosemide,drug:furosemide,50,47,0.0007212093237941,0.1712328767123287
icd:9:20500,omeprazole,drug:omeprazole,31,29,0.0004236361648627,0.1061643835616438
icd:9:20500,levofloxacin,drug:levofloxacin,28,27,0.0019478260869565,0.0958904109589041
icd:9:20500,lisinopril,drug:lisinopril,22,21,0.0004516062814328,0.0753424657534246
icd:9:20500,amlodipine,drug:amlodipine,13,13,0.0003135476713055,0.0445205479452054
icd:9:20500,simvastatin,drug:simvastatin,12,11,0.000343780438893,0.0410958904109589
icd:9:20972,furosemide,drug:furosemide,11,10,0.0001586660512347,0.34375
icd:9:2113,amlodipine,drug:amlodipine,26,25,0.0006270953426111,0.125
icd:9:2113,simvastatin,drug:simvastatin,25,24,0.0007162092476938,0.1201923076923077
icd:9:2113,lisinopril,drug:lisinopril,17,17,0.000348968490198,0.0817307692307692
icd:9:2113,omeprazole,drug:omeprazole,17,17,0.0002323166065376,0.0817307692307692
icd:9:2113,furosemide,drug:furosemide,14,14,0.0002019386106623,0.0673076923076923
icd:9:2113,atenolol,drug:atenolol,10,10,0.000657635144022,0.048076923076923
icd:9:2127,furosemide,drug:furosemide,13,13,0.0001875144241864,0.4482758620689655
icd:9:2180,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.125
icd:9:2181,omeprazole,drug:omeprazole,21,21,0.0002869793374877,0.0807692307692307
icd:9:2181,lisinopril,drug:lisinopril,18,18,0.000369496048445,0.0692307692307692
icd:9:2181,amlodipine,drug:amlodipine,11,11,0.0002653095680277,0.0423076923076923
icd:9:2182,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.1122448979591836
icd:9:2189,omeprazole,drug:omeprazole,47,47,0.0006422870886629,0.0961145194274028
icd:9:2189,lisinopril,drug:lisinopril,30,30,0.0006158267474083,0.0613496932515337
icd:9:2189,amlodipine,drug:amlodipine,20,19,0.0004823810327777,0.0408997955010225
icd:9:2189,atenolol,drug:atenolol,14,14,0.0009206892016309,0.0286298568507157
icd:9:2252,omeprazole,drug:omeprazole,39,38,0.0005329616267628,0.1262135922330097
icd:9:2252,simvastatin,drug:simvastatin,33,31,0.0009453962069558,0.1067961165048543
icd:9:2252,lisinopril,drug:lisinopril,32,30,0.0006568818639022,0.1035598705501618
icd:9:2252,atenolol,drug:atenolol,24,21,0.001578324345653,0.0776699029126213
icd:9:2252,amlodipine,drug:amlodipine,19,19,0.0004582619811389,0.0614886731391585
icd:9:2252,furosemide,drug:furosemide,15,13,0.0002163627971382,0.0485436893203883
icd:9:2273,lisinopril,drug:lisinopril,21,19,0.0004310787231858,0.2258064516129032
icd:9:2273,amlodipine,drug:amlodipine,11,9,0.0002653095680277,0.1182795698924731
icd:9:2273,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.1182795698924731
icd:9:2330,omeprazole,drug:omeprazole,14,13,0.0001913195583251,0.112
icd:9:23875,omeprazole,drug:omeprazole,11,10,0.0001503225101126,0.1964285714285714
icd:9:23875,furosemide,drug:furosemide,10,10,0.0001442418647588,0.1785714285714285
icd:9:2411,simvastatin,drug:simvastatin,20,20,0.000572967398155,0.1219512195121951
icd:9:2411,lisinopril,drug:lisinopril,20,20,0.0004105511649389,0.1219512195121951
icd:9:2411,omeprazole,drug:omeprazole,18,18,0.0002459822892751,0.1097560975609756
icd:9:2411,amlodipine,drug:amlodipine,15,15,0.0003617857745833,0.0914634146341463
icd:9:25000,lisinopril,drug:lisinopril,26,26,0.0005337165144206,0.1130434782608695
icd:9:25000,omeprazole,drug:omeprazole,19,19,0.0002596479720126,0.0826086956521739
icd:9:25000,simvastatin,drug:simvastatin,17,17,0.0004870222884317,0.0739130434782608
icd:9:25000,furosemide,drug:furosemide,14,14,0.0002019386106623,0.0608695652173913
icd:9:25000,amlodipine,drug:amlodipine,11,11,0.0002653095680277,0.0478260869565217
icd:9:25002,lisinopril,drug:lisinopril,48,48,0.0009853227958534,0.2025316455696202
icd:9:25002,simvastatin,drug:simvastatin,36,36,0.001031341316679,0.1518987341772151
icd:9:25002,omeprazole,drug:omeprazole,34,34,0.0004646332130753,0.1434599156118143
icd:9:25002,furosemide,drug:furosemide,29,28,0.0004183014078006,0.1223628691983122
icd:9:25002,amlodipine,drug:amlodipine,23,23,0.0005547381876944,0.0970464135021097
icd:9:25002,glyburide,drug:glyburide,11,11,0.0064027939464493,0.0464135021097046
icd:9:25012,lisinopril,drug:lisinopril,58,50,0.0011905983783228,0.2885572139303482
icd:9:25012,omeprazole,drug:omeprazole,27,25,0.0003689734339127,0.1343283582089552
icd:9:25012,simvastatin,drug:simvastatin,22,19,0.0006302641379705,0.1094527363184079
icd:9:25012,amlodipine,drug:amlodipine,22,22,0.0005306191360555,0.1094527363184079
icd:9:25013,lisinopril,drug:lisinopril,86,46,0.0017653700092374,0.1622641509433962
icd:9:25013,omeprazole,drug:omeprazole,71,45,0.0009702634743631,0.1339622641509433
icd:9:25013,simvastatin,drug:simvastatin,47,26,0.0013464733856643,0.0886792452830188
icd:9:25013,amlodipine,drug:amlodipine,45,23,0.00108535732375,0.0849056603773584
icd:9:25013,furosemide,drug:furosemide,22,22,0.0003173321024694,0.0415094339622641
icd:9:25013,levofloxacin,drug:levofloxacin,19,18,0.0013217391304347,0.0358490566037735
icd:9:25022,lisinopril,drug:lisinopril,13,13,0.0002668582572103,0.276595744680851
icd:9:25040,furosemide,drug:furosemide,48,47,0.0006923609508423,0.3287671232876712
icd:9:25040,amlodipine,drug:amlodipine,30,29,0.0007235715491666,0.2054794520547945
icd:9:25040,omeprazole,drug:omeprazole,23,22,0.0003143107029627,0.1575342465753424
icd:9:25040,simvastatin,drug:simvastatin,19,19,0.0005443190282472,0.1301369863013698
icd:9:25040,lisinopril,drug:lisinopril,15,13,0.0003079133737041,0.1027397260273972
icd:9:25040,warfarin,drug:warfarin,10,10,0.0003461405330564,0.0684931506849315
icd:9:25041,furosemide,drug:furosemide,14,14,0.0002019386106623,0.1555555555555555
icd:9:25041,amlodipine,drug:amlodipine,12,11,0.0002894286196666,0.1333333333333333
icd:9:25042,furosemide,drug:furosemide,24,23,0.0003461804754211,0.3809523809523809
icd:9:25042,amlodipine,drug:amlodipine,17,17,0.0004100238778611,0.2698412698412698
icd:9:25042,simvastatin,drug:simvastatin,15,14,0.0004297255486162,0.238095238095238
icd:9:25043,amlodipine,drug:amlodipine,11,9,0.0002653095680277,0.3666666666666666
icd:9:25060,lisinopril,drug:lisinopril,129,96,0.0026480550138561,0.2710084033613445
icd:9:25060,simvastatin,drug:simvastatin,83,72,0.0023778147023434,0.1743697478991596
icd:9:25060,furosemide,drug:furosemide,83,65,0.0011972074774982,0.1743697478991596
icd:9:25060,omeprazole,drug:omeprazole,65,46,0.0008882693779381,0.1365546218487394
icd:9:25060,amlodipine,drug:amlodipine,61,47,0.0014712621499722,0.1281512605042016
icd:9:25060,atenolol,drug:atenolol,33,27,0.0021701959752729,0.0693277310924369
icd:9:25060,warfarin,drug:warfarin,26,25,0.0008999653859466,0.0546218487394958
icd:9:25060,glyburide,drug:glyburide,16,14,0.009313154831199,0.0336134453781512
icd:9:25061,lisinopril,drug:lisinopril,75,34,0.0015395668685209,0.2542372881355932
icd:9:25061,omeprazole,drug:omeprazole,70,36,0.0009565977916256,0.2372881355932203
icd:9:25061,amlodipine,drug:amlodipine,34,19,0.0008200477557222,0.1152542372881355
icd:9:25061,furosemide,drug:furosemide,27,21,0.0003894530348488,0.0915254237288135
icd:9:25061,simvastatin,drug:simvastatin,23,15,0.0006589125078783,0.0779661016949152
icd:9:25062,lisinopril,drug:lisinopril,65,54,0.0013342912860515,0.3439153439153439
icd:9:25062,simvastatin,drug:simvastatin,34,29,0.0009740445768635,0.1798941798941798
icd:9:25062,omeprazole,drug:omeprazole,32,26,0.0004373018476003,0.1693121693121693
icd:9:25062,furosemide,drug:furosemide,26,25,0.0003750288483729,0.1375661375661375
icd:9:25062,amlodipine,drug:amlodipine,20,20,0.0004823810327777,0.1058201058201058
icd:9:25063,lisinopril,drug:lisinopril,66,28,0.0013548188442984,0.2435424354243542
icd:9:25063,omeprazole,drug:omeprazole,51,24,0.0006969498196129,0.1881918819188191
icd:9:25063,amlodipine,drug:amlodipine,39,18,0.0009406430139166,0.1439114391143911
icd:9:25063,simvastatin,drug:simvastatin,16,9,0.000458373918524,0.059040590405904
icd:9:25063,furosemide,drug:furosemide,12,9,0.0001730902377105,0.044280442804428
icd:9:25070,simvastatin,drug:simvastatin,49,44,0.0014037701254798,0.2112068965517241
icd:9:25070,furosemide,drug:furosemide,46,42,0.0006635125778906,0.1982758620689655
icd:9:25070,lisinopril,drug:lisinopril,41,40,0.0008416298881248,0.1767241379310344
icd:9:25070,amlodipine,drug:amlodipine,33,30,0.0007959287040833,0.1422413793103448
icd:9:25070,warfarin,drug:warfarin,30,29,0.0010384215991692,0.1293103448275862
icd:9:25070,omeprazole,drug:omeprazole,23,21,0.0003143107029627,0.0991379310344827
icd:9:25070,atenolol,drug:atenolol,12,11,0.0007891621728265,0.0517241379310344
icd:9:25072,simvastatin,drug:simvastatin,22,20,0.0006302641379705,0.2222222222222222
icd:9:25072,furosemide,drug:furosemide,17,17,0.00024521117009,0.1717171717171717
icd:9:25072,lisinopril,drug:lisinopril,15,15,0.0003079133737041,0.1515151515151515
icd:9:25072,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.1212121212121212
icd:9:25080,lisinopril,drug:lisinopril,140,130,0.0028738581545725,0.1854304635761589
icd:9:25080,furosemide,drug:furosemide,139,126,0.0020049619201477,0.1841059602649006
icd:9:25080,simvastatin,drug:simvastatin,138,123,0.0039534750472698,0.1827814569536424
icd:9:25080,omeprazole,drug:omeprazole,89,84,0.0012162457636383,0.1178807947019867
icd:9:25080,amlodipine,drug:amlodipine,87,80,0.0020983574925833,0.1152317880794702
icd:9:25080,warfarin,drug:warfarin,53,51,0.001834544825199,0.0701986754966887
icd:9:25080,atenolol,drug:atenolol,37,31,0.0024332500328817,0.0490066225165562
icd:9:25080,levofloxacin,drug:levofloxacin,22,22,0.0015304347826086,0.0291390728476821
icd:9:25080,glyburide,drug:glyburide,19,19,0.0110593713620488,0.0251655629139072
icd:9:25081,furosemide,drug:furosemide,28,17,0.0004038772213247,0.1421319796954314
icd:9:25081,omeprazole,drug:omeprazole,22,18,0.0003006450202252,0.1116751269035533
icd:9:25081,lisinopril,drug:lisinopril,21,19,0.0004310787231858,0.1065989847715736
icd:9:25081,simvastatin,drug:simvastatin,15,14,0.0004297255486162,0.0761421319796954
icd:9:25081,amlodipine,drug:amlodipine,12,10,0.0002894286196666,0.0609137055837563
icd:9:25082,lisinopril,drug:lisinopril,77,68,0.0015806219850148,0.2916666666666666
icd:9:25082,furosemide,drug:furosemide,58,53,0.0008366028156012,0.2196969696969697
icd:9:25082,simvastatin,drug:simvastatin,50,48,0.0014324184953876,0.1893939393939393
icd:9:25082,amlodipine,drug:amlodipine,47,43,0.0011335954270278,0.178030303030303
icd:9:25082,omeprazole,drug:omeprazole,29,29,0.0003963047993877,0.1098484848484848
icd:9:25082,warfarin,drug:warfarin,27,26,0.0009345794392523,0.1022727272727272
icd:9:25082,glyburide,drug:glyburide,13,13,0.0075669383003492,0.0492424242424242
icd:9:25082,atenolol,drug:atenolol,13,11,0.0008549256872287,0.0492424242424242
icd:9:25083,lisinopril,drug:lisinopril,24,22,0.0004926613979267,0.2105263157894736
icd:9:25083,omeprazole,drug:omeprazole,23,19,0.0003143107029627,0.2017543859649122
icd:9:25083,furosemide,drug:furosemide,23,13,0.0003317562889453,0.2017543859649122
icd:9:25083,simvastatin,drug:simvastatin,21,17,0.0006016157680627,0.1842105263157894
icd:9:25083,amlodipine,drug:amlodipine,14,12,0.0003376667229444,0.1228070175438596
icd:9:25201,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.1237113402061855
icd:9:25201,amlodipine,drug:amlodipine,12,12,0.0002894286196666,0.1237113402061855
icd:9:25201,furosemide,drug:furosemide,11,10,0.0001586660512347,0.1134020618556701
icd:9:25201,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.1030927835051546
icd:9:2536,omeprazole,drug:omeprazole,52,50,0.0007106155023504,0.2071713147410358
icd:9:2536,lisinopril,drug:lisinopril,35,34,0.0007184645386431,0.1394422310756972
icd:9:2536,amlodipine,drug:amlodipine,29,29,0.0006994524975277,0.1155378486055776
icd:9:2536,warfarin,drug:warfarin,24,23,0.0008307372793354,0.095617529880478
icd:9:2536,furosemide,drug:furosemide,24,24,0.0003461804754211,0.095617529880478
icd:9:2536,simvastatin,drug:simvastatin,23,23,0.0006589125078783,0.0916334661354581
icd:9:2536,atenolol,drug:atenolol,22,21,0.0014467973168486,0.0876494023904382
icd:9:2536,levofloxacin,drug:levofloxacin,15,15,0.0010434782608695,0.0597609561752988
icd:9:25541,omeprazole,drug:omeprazole,21,18,0.0002869793374877,0.2258064516129032
icd:9:261,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.2608695652173913
icd:9:2639,omeprazole,drug:omeprazole,22,21,0.0003006450202252,0.2244897959183673
icd:9:2639,furosemide,drug:furosemide,13,13,0.0001875144241864,0.1326530612244898
icd:9:2740,furosemide,drug:furosemide,10,10,0.0001442418647588,0.2941176470588235
icd:9:27401,furosemide,drug:furosemide,51,48,0.00073563351027,0.2417061611374407
icd:9:27401,simvastatin,drug:simvastatin,43,37,0.0012318799060333,0.2037914691943127
icd:9:27401,lisinopril,drug:lisinopril,43,40,0.0008826850046187,0.2037914691943127
icd:9:27401,omeprazole,drug:omeprazole,40,36,0.0005466273095003,0.1895734597156398
icd:9:27401,warfarin,drug:warfarin,33,24,0.0011422637590861,0.1563981042654028
icd:9:27401,amlodipine,drug:amlodipine,32,26,0.0007718096524444,0.1516587677725118
icd:9:27401,atenolol,drug:atenolol,18,13,0.0011837432592397,0.0853080568720379
icd:9:2749,warfarin,drug:warfarin,13,13,0.0004499826929733,0.1585365853658536
icd:9:2749,furosemide,drug:furosemide,13,12,0.0001875144241864,0.1585365853658536
icd:9:2749,simvastatin,drug:simvastatin,12,12,0.000343780438893,0.1463414634146341
icd:9:27541,omeprazole,drug:omeprazole,13,12,0.0001776538755876,0.2549019607843137
icd:9:27542,furosemide,drug:furosemide,30,28,0.0004327255942764,0.29126213592233
icd:9:27542,amlodipine,drug:amlodipine,17,16,0.0004100238778611,0.1650485436893204
icd:9:27542,simvastatin,drug:simvastatin,17,16,0.0004870222884317,0.1650485436893204
icd:9:27542,omeprazole,drug:omeprazole,16,15,0.0002186509238001,0.1553398058252427
icd:9:27542,lisinopril,drug:lisinopril,10,8,0.0002052755824694,0.0970873786407767
icd:9:27549,omeprazole,drug:omeprazole,19,16,0.0002596479720126,0.2676056338028168
